date,city,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
2020/7/24,Atlanta,4.9,0,0,80,88,74
2020/7/24,Boston,7.6,0,0,74,79,70
2020/7/24,Chicago,5.8,0,0,75,87,65
2020/7/24,Honolulu,12.5,0,,82,90,76
2020/7/24,Houston,13.9,0,0,85,94,77
2020/7/24,LA,8.1,0,,66,73,61
2020/7/24,Miami,11.4,0.08,,83,91,76
2020/7/24,NYC,6.7,0.28,0,80,81,74
2020/7/24,Phoenix,8.5,0.1,,90,104,79
2020/7/24,SF,13.2,0,,60,68,55
2020/7/24,Seattle,8.5,0,0,62,72,56
2020/7/25,Atlanta,4.9,0.06,0,80,91,72
2020/7/25,Boston,6.5,0,0,76,84,68
2020/7/25,Chicago,6.3,0,0,80,92,69
2020/7/25,Honolulu,14.5,0,,83,90,79
2020/7/25,Houston,13.4,0.74,0,82,89,76
2020/7/25,LA,7.6,0,,66,72,61
2020/7/25,Miami,9.4,0.86,,84,92,78
2020/7/25,NYC,6.5,0,0,82,92,74
2020/7/25,Phoenix,7.2,0,,90,105,82
2020/7/25,SF,7.2,0,,62,74,56
2020/7/25,Seattle,8.7,0,0,65,78,56
2020/7/26,Atlanta,3.1,0,0,78,91,71
2020/7/26,Boston,12.5,0,0,81,91,73
2020/7/26,Chicago,12.3,0.06,0,86,96,76
2020/7/26,Honolulu,10.7,0.03,,81,87,76
2020/7/26,Houston,10.7,0.03,0,80,91,77
2020/7/26,LA,9.2,0,,64,69,60
2020/7/26,Miami,6.5,0.26,,84,93,77
2020/7/26,NYC,9.4,0,0,87,95,80
2020/7/26,Phoenix,5.4,0,,97,110,86
2020/7/26,SF,12.1,0,,64,71,58
2020/7/26,Seattle,9.6,0,0,71,88,59
2020/7/27,Atlanta,6,0,0,84,93,74
2020/7/27,Boston,11.4,0,0,86,95,75
2020/7/27,Chicago,7.8,0.01,0,81,87,72
2020/7/27,Honolulu,16.8,0.03,,80,88,76
2020/7/27,Houston,5.8,0,0,81,93,76
2020/7/27,LA,9.2,0,,64,68,60
2020/7/27,Miami,6.3,0,,86,93,80
2020/7/27,NYC,11.4,0,0,90,97,81
2020/7/27,Phoenix,7.6,0,,100,111,90
2020/7/27,SF,14.8,0,,62,71,55
2020/7/27,Seattle,3.8,0,0,77,94,63
2020/7/28,Atlanta,6.5,0,0,82,89,75
2020/7/28,Boston,11.6,0,0,87,95,78
2020/7/28,Chicago,9.4,0,0,78,89,69
2020/7/28,Honolulu,13.9,0.01,,82,88,76
2020/7/28,Houston,4.5,0.55,0,81,89,76
2020/7/28,LA,8.9,0,,63,70,60
2020/7/28,Miami,8.5,0,,87,93,83
2020/7/28,NYC,10.3,0,0,90,97,83
2020/7/28,Phoenix,7.6,0,,101,115,90
2020/7/28,SF,15,0,,61,69,55
2020/7/28,Seattle,6,0,0,72,81,58
2020/7/29,Atlanta,6.7,0.58,0,78,86,75
2020/7/29,Boston,10.5,0,0,80,87,73
2020/7/29,Chicago,8.9,0.57,0,81,91,73
2020/7/29,Honolulu,13,0,,80,89,76
2020/7/29,Houston,4.7,0.17,0,80,92,73
2020/7/29,LA,8.7,0,,64,69,59
2020/7/29,Miami,8.3,0,,87,94,83
2020/7/29,NYC,8.5,0,0,85,90,78
2020/7/29,Phoenix,9.2,0,,103,115,91
2020/7/29,SF,15.2,0,,60,70,55
2020/7/29,Seattle,5.4,0,0,69,86,56
2020/7/30,Atlanta,8.7,0.01,0,79,88,75
2020/7/30,Boston,7.6,0,0,78,87,70
2020/7/30,Chicago,13,0.09,0,77,83,68
2020/7/30,Honolulu,13.4,0.01,,80,89,73
2020/7/30,Houston,7.8,0,0,85,96,80
2020/7/30,LA,7.8,0,,62,71,58
2020/7/30,Miami,9.8,0,,88,93,83
2020/7/30,NYC,6.9,0.01,0,87,96,80
2020/7/30,Phoenix,9.4,0,,103,118,91
2020/7/30,SF,15,0,,61,68,55
2020/7/30,Seattle,6.5,0,0,74,90,61
2020/7/31,Atlanta,8.9,0,0,82,92,75
2020/7/31,Boston,6.9,0,0,75,77,68
2020/7/31,Chicago,9.6,0,0,74,82,66
2020/7/31,Honolulu,14.8,0,,81,88,74
2020/7/31,Houston,8.3,0.06,0,87,97,79
2020/7/31,LA,7.6,0,,67,76,62
2020/7/31,Miami,12.1,0,,89,94,84
2020/7/31,NYC,5.6,0.56,0,78,84,72
2020/7/31,Phoenix,7.4,0,,105,116,91
2020/7/31,SF,12.3,0,,60,68,55
2020/7/31,Seattle,8.5,0,0,74,83,60
2020/8/1,Atlanta,7.6,0,0,82,90,73
2020/8/1,Boston,8.1,0,0,75,81,69
2020/8/1,Chicago,7.6,0,0,74,80,69
2020/8/1,Honolulu,12.8,0,,81,89,77
2020/8/1,Houston,3.6,0.24,0,80,86,73
2020/8/1,LA,5.8,0,,69,81,61
2020/8/1,Miami,8.9,0.89,,84,92,78
2020/8/1,NYC,7.8,0,0,81,90,74
2020/8/1,Phoenix,8.1,0,,103,111,93
2020/8/1,SF,14.3,0,,62,68,56
2020/8/1,Seattle,4.7,0,0,65,76,58
2020/8/3,Atlanta,5.6,0.13,0,80,89,71
2020/8/3,Boston,12.8,0,0,83,92,73
2020/8/3,Chicago,11.2,0,0,68,72,61
2020/8/3,Honolulu,11.6,0.01,,80,90,73
2020/8/3,Houston,4.7,0,0,83,98,73
2020/8/3,LA,6.7,0,,69,73,65
2020/8/3,Miami,4.7,0.33,,83,90,78
2020/8/3,NYC,10.3,0.35,0,86,93,74
2020/8/3,Phoenix,7.2,0,,101,114,89
2020/8/3,SF,18.8,0,,64,75,58
2020/8/3,Seattle,7.6,0,0,69,82,60
2020/8/4,Atlanta,5.1,0,0,78,91,68
2020/8/4,Boston,14.3,0.17,0,76,79,70
2020/8/4,Chicago,8.5,0,0,66,76,59
2020/8/4,Honolulu,12.1,0,,81,89,76
2020/8/4,Houston,5.6,0.07,0,87,97,76
2020/8/4,LA,6.7,0,,68,74,64
2020/8/4,Miami,4.9,0.07,,82,86,78
2020/8/4,NYC,16.1,0.45,0,79,83,73
2020/8/4,Phoenix,5.8,0,,100,111,87
2020/8/4,SF,16.1,0,,63,71,58
2020/8/4,Seattle,7.6,0,0,72,84,61
2020/8/5,Atlanta,6,0.09,0,82,91,74
2020/8/5,Boston,12.3,0,0,79,92,70
2020/8/5,Chicago,5.4,0,0,67,78,56
2020/8/5,Honolulu,13.9,0,,82,89,78
2020/8/5,Houston,4.9,0,0,85,97,76
2020/8/5,LA,8.3,0,,67,73,63
2020/8/5,Miami,5.4,0.27,,82,87,71
2020/8/5,NYC,8.3,0,0,82,90,77
2020/8/5,Phoenix,10.1,0,,101,112,90
2020/8/5,SF,17,0,,62,66,58
2020/8/5,Seattle,5.8,0,0,71,81,59
2020/8/6,Atlanta,6.5,0,0,81,91,73
2020/8/6,Boston,6.7,0,0,77,84,68
2020/8/6,Chicago,5.8,0,0,73,82,66
2020/8/6,Honolulu,11.9,0,,82,90,78
2020/8/6,Houston,6,0,0,86,95,76
2020/8/6,LA,7.8,0,,67,74,63
2020/8/6,Miami,3.4,0.27,,80,93,72
2020/8/6,NYC,6.3,0,0,79,82,73
2020/8/6,Phoenix,5.6,0,,97,109,83
2020/8/6,SF,12.3,0,,63,77,58
2020/8/6,Seattle,10.5,0.08,0,66,73,58
2020/8/7,Atlanta,5.6,0,0,82,91,74
2020/8/7,Boston,6.3,0,0,71,76,65
2020/8/7,Chicago,4.9,0,0,74,86,62
2020/8/7,Honolulu,11.4,0,,82,89,77
2020/8/7,Houston,5.8,0,0,86,96,76
2020/8/7,LA,7.6,0,,67,73,61
2020/8/7,Miami,5.6,0,,85,93,79
2020/8/7,NYC,8.1,0.44,0,76,80,71
2020/8/7,Phoenix,5.1,0,,97,109,83
2020/8/7,SF,8.5,0,,64,78,58
2020/8/7,Seattle,6,0,0,63,75,58
2020/8/9,Atlanta,4.7,0,0,83,96,73
2020/8/9,Boston,9.6,0,0,76,91,67
2020/8/9,Chicago,9.6,0.06,0,82,93,73
2020/8/9,Honolulu,13.4,0,,81,88,77
2020/8/9,Houston,6.5,0.01,0,85,97,77
2020/8/9,LA,9.2,0,,65,71,61
2020/8/9,Miami,7.8,0,,87,92,83
2020/8/9,NYC,8.5,0,0,80,89,75
2020/8/9,Phoenix,5.8,0,,99,112,84
2020/8/9,SF,10.3,0,,64,73,58
2020/8/9,Seattle,6.7,0,0,64,77,53
2020/8/10,Atlanta,6.3,0.18,0,81,95,73
2020/8/10,Boston,8.1,0,0,81,94,72
2020/8/10,Chicago,9.8,0.41,0,79,91,69
2020/8/10,Honolulu,13.4,0,,82,88,77
2020/8/10,Houston,7.2,0,0,86,97,76
2020/8/10,LA,9.4,0,,65,71,62
2020/8/10,Miami,7.8,0,,87,93,81
2020/8/10,NYC,8.5,0,0,85,95,79
2020/8/10,Phoenix,6.7,0,,99,111,84
2020/8/10,SF,10.5,0,,64,73,57
2020/8/10,Seattle,6.5,0,0,68,82,56
2020/8/11,Atlanta,6.9,0,0,79,94,72
2020/8/11,Boston,11,0,0,83,94,73
2020/8/11,Chicago,6,0,0,75,85,66
2020/8/11,Honolulu,10.5,0,,81,90,74
2020/8/11,Houston,5.8,0.07,0,87,98,77
2020/8/11,LA,9.4,0,,64,69,60
2020/8/11,Miami,6,0.01,,86,94,82
2020/8/11,NYC,9.6,0,0,85,89,80
2020/8/11,Phoenix,7.2,0,,100,109,89
2020/8/11,SF,11,0,,64,77,58
2020/8/11,Seattle,8.1,0,0,66,76,57
2020/8/12,Atlanta,5.1,0.09,0,81,94,74
2020/8/12,Boston,7.4,0,0,81,93,74
2020/8/12,Chicago,5.4,0,0,76,86,64
2020/8/12,Honolulu,10.7,0,,81,89,75
2020/8/12,Houston,6.7,0,0,88,101,79
2020/8/12,LA,7.2,0,,65,73,60
2020/8/12,Miami,7.6,0.58,,85,92,79
2020/8/12,NYC,5.8,1.49,0,83,92,77
2020/8/12,Phoenix,5.8,0,,99,111,89
2020/8/12,SF,11.9,0,,64,71,56
2020/8/12,Seattle,5.6,0,0,61,71,55
2020/8/13,Atlanta,5.8,0.71,0,82,94,73
2020/8/13,Boston,7.4,0,0,79,84,68
2020/8/13,Chicago,5.6,0,0,78,87,69
2020/8/13,Honolulu,11.2,0,,82,90,77
2020/8/13,Houston,5.8,0,0,88,99,77
2020/8/13,LA,6.5,0,,70,83,66
2020/8/13,Miami,8.5,0.15,,86,92,81
2020/8/13,NYC,6.5,0.11,0,79,82,75
2020/8/13,Phoenix,6,0,,102,115,91
2020/8/13,SF,8.5,0,,65,86,56
2020/8/13,Seattle,7.4,0,0,62,75,52
2020/8/15,Atlanta,5.8,0.32,0,77,89,73
2020/8/15,Boston,14.1,0,0,68,70,64
2020/8/15,Chicago,6.3,0.25,0,79,91,69
2020/8/15,Honolulu,10.3,0,,83,90,77
2020/8/15,Houston,5.4,0,0,89,101,81
2020/8/15,LA,5.8,0,,75,87,69
2020/8/15,Miami,3.6,0.46,,85,90,80
2020/8/15,NYC,11.9,0,0,78,85,73
2020/8/15,Phoenix,7.6,0,,104,114,92
2020/8/15,SF,11.2,0,,78,94,66
2020/8/15,Seattle,10.1,0,0,72,88,61
2020/8/16,Atlanta,8.1,0,0,80,92,72
2020/8/16,Boston,11.6,0.16,0,67,71,64
2020/8/16,Chicago,7.2,0,0,75,86,64
2020/8/16,Honolulu,9.2,0,,83,90,76
2020/8/16,Houston,6,0,0,89,102,80
2020/8/16,LA,7.4,0,,78,93,68
2020/8/16,Miami,3.8,0.01,,85,92,79
2020/8/16,NYC,14.5,0.13,0,72,73,69
2020/8/16,Phoenix,8.1,0,,103,115,91
2020/8/16,SF,14.8,0.04,,76,86,64
2020/8/16,Seattle,4.9,0,0,77,98,63
2020/8/17,Atlanta,6.7,0,0,82,90,73
2020/8/17,Boston,11.2,0.08,0,66,71,62
2020/8/17,Chicago,5.4,0,0,77,86,69
2020/8/17,Honolulu,8.3,0.02,,82,89,75
2020/8/17,Houston,5.8,1.63,0,84,95,72
2020/8/17,LA,6.9,0,,72,78,67
2020/8/17,Miami,4.9,0,,86,94,76
2020/8/17,NYC,8.3,0.84,0,73,83,68
2020/8/17,Phoenix,7.6,0,,101,115,90
2020/8/17,SF,12.8,0.01,,69,82,62
2020/8/17,Seattle,6.7,0,0,78,88,64
2020/8/18,Atlanta,7.4,0,0,80,92,70
2020/8/18,Boston,10.3,0.16,0,73,86,66
2020/8/18,Chicago,9.6,0,0,75,78,66
2020/8/18,Honolulu,12.1,0,,81,89,75
2020/8/18,Houston,4.7,0,0,86,98,74
2020/8/18,LA,6.9,0,,74,85,69
2020/8/18,Miami,4.9,0,,85,93,79
2020/8/18,NYC,6.5,0.13,0,75,86,67
2020/8/18,Phoenix,7.2,0,,102,115,90
2020/8/18,SF,12.1,0,,68,84,61
2020/8/18,Seattle,6.7,0,0,71,81,61
2020/8/19,Atlanta,6.7,0.64,0,78,88,70
2020/8/19,Boston,8.1,0.06,0,71,74,64
2020/8/19,Chicago,4.9,0,0,72,84,62
2020/8/19,Honolulu,14.3,0,,81,90,76
2020/8/19,Houston,5.1,0,0,85,98,74
2020/8/19,LA,6.7,0,,77,85,73
2020/8/19,Miami,4,0.37,,84,92,77
2020/8/19,NYC,5.8,0.14,0,74,77,69
2020/8/19,Phoenix,4.9,0,,103,115,91
2020/8/19,SF,14.1,0,,69,80,61
2020/8/19,Seattle,5.4,0,0,69,83,59
2020/8/21,Atlanta,6,0.21,0,74,82,70
2020/8/21,Boston,11.4,0,0,75,89,63
2020/8/21,Chicago,5.4,0,0,77,88,67
2020/8/21,Honolulu,11.4,0,,82,90,77
2020/8/21,Houston,2.9,0,0,83,97,73
2020/8/21,LA,6.9,0,,75,81,70
2020/8/21,Miami,7.6,0,,85,92,78
2020/8/21,NYC,10.7,0,0,78,88,72
2020/8/21,Phoenix,9.4,0,,92,100,81
2020/8/21,SF,15.4,0,,66,80,58
2020/8/21,Seattle,10.5,0.11,0,69,71,60
2020/8/22,Atlanta,5.4,0.06,0,76,85,70
2020/8/22,Boston,7.2,0,0,75,79,70
2020/8/22,Chicago,7.8,0,0,78,89,67
2020/8/22,Honolulu,10.1,0,,82,90,77
2020/8/22,Houston,2.9,0,0,81,93,73
2020/8/22,LA,6.7,0,,77,90,70
2020/8/22,Miami,12.1,0.37,,87,92,80
2020/8/22,NYC,8.5,0,0,82,92,77
2020/8/22,Phoenix,8.7,0,,95,106,87
2020/8/22,SF,12.3,0,,66,79,56
2020/8/22,Seattle,10.3,0.01,0,65,75,58
2020/8/23,Atlanta,4.5,0,0,77,86,72
2020/8/23,Boston,8.1,1.33,0,73,89,66
2020/8/23,Chicago,6.7,0,0,80,92,70
2020/8/23,Honolulu,13.4,0,,83,91,79
2020/8/23,Houston,5.4,0,0,83,96,73
2020/8/23,LA,8.5,0,,77,83,71
2020/8/23,Miami,13.4,0.19,,87,92,80
2020/8/23,NYC,6.9,0,0,82,87,77
2020/8/23,Phoenix,5.1,0,,98,110,89
2020/8/23,SF,12.3,0,,64,76,58
2020/8/23,Seattle,7.6,0,0,65,77,55
2020/8/24,Atlanta,8.7,0.15,0,78,85,73
2020/8/24,Boston,7.8,0,0,75,87,67
2020/8/24,Chicago,7.4,0,0,83,97,72
2020/8/24,Honolulu,13.6,0,,84,90,79
2020/8/24,Houston,4.9,0,0,84,94,75
2020/8/24,LA,10.5,0,,72,74,69
2020/8/24,Miami,19,0.18,,86,92,78
2020/8/24,NYC,8.3,0,0,84,93,78
2020/8/24,Phoenix,4.9,0,,102,115,90
2020/8/24,SF,11.9,0,,64,76,58
2020/8/24,Seattle,6.5,0,0,65,76,56
2020/8/25,Atlanta,6.9,1.19,0,74,76,73
2020/8/25,Boston,12.5,0,0,79,89,68
2020/8/25,Chicago,7.4,0.03,0,83,91,72
2020/8/25,Honolulu,11,0,,83,92,77
2020/8/25,Houston,9.6,0,0,85,98,76
2020/8/25,LA,8.7,0,,71,76,67
2020/8/25,Miami,15.2,0.11,,87,92,84
2020/8/25,NYC,10.5,0.36,0,85,93,71
2020/8/25,Phoenix,4.5,0,,103,112,91
2020/8/25,SF,12.3,0,,63,71,58
2020/8/25,Seattle,6.9,0,0,65,78,54
2020/8/26,Atlanta,4.5,0.02,0,79,89,74
2020/8/26,Boston,13.2,0,0,69,75,61
2020/8/26,Chicago,10.1,0,0,84,94,76
2020/8/26,Honolulu,11.9,0,,83,90,77
2020/8/26,Houston,12.8,0.01,0,85,95,79
2020/8/26,LA,8.3,0,,70,76,66
2020/8/26,Miami,10.5,0.05,,86,91,81
2020/8/26,NYC,13,0,0,76,79,70
2020/8/26,Phoenix,5.1,0,,100,112,89
2020/8/26,SF,13.2,0,,61,66,55
2020/8/26,Seattle,7.4,0,0,67,78,57
2020/8/27,Atlanta,5.6,0,0,80,90,73
2020/8/27,Boston,6,0.18,0,64,66,60
2020/8/27,Chicago,10.3,0,0,85,95,78
2020/8/27,Honolulu,12.5,0,,83,90,76
2020/8/27,Houston,7.8,0,0,85,99,78
2020/8/27,LA,6.9,0,,71,79,67
2020/8/27,Miami,7.6,0,,86,91,81
2020/8/27,NYC,9.2,0.43,0,80,94,72
2020/8/27,Phoenix,6.9,0,,100,113,89
2020/8/27,SF,11.9,0,,60,68,55
2020/8/27,Seattle,5.8,0,0,67,81,55
2020/8/28,Atlanta,7.2,0.12,0,81,87,75
2020/8/28,Boston,5.8,0,0,68,82,61
2020/8/28,Chicago,12.1,0,0,85,95,77
2020/8/28,Honolulu,11.9,0.1,,82,90,75
2020/8/28,Houston,7.8,0.22,0,89,98,78
2020/8/28,LA,9.2,0,,69,75,62
2020/8/28,Miami,6.7,0,,86,92,81
2020/8/28,NYC,9.4,0.01,0,80,89,75
2020/8/28,Phoenix,7.4,0,,100,112,90
2020/8/28,SF,10.5,0,,60,67,55
2020/8/28,Seattle,7.4,0,0,68,78,58
2020/8/29,Atlanta,10.7,0,0,80,89,76
2020/8/29,Boston,9.6,0.07,0,70,76,65
2020/8/29,Chicago,12.1,0,0,80,82,66
2020/8/29,Honolulu,13.6,0,,83,90,78
2020/8/29,Houston,6.3,0,0,86,101,78
2020/8/29,LA,8.5,0,,66,72,62
2020/8/29,Miami,5.1,0.6,,85,92,82
2020/8/29,NYC,10.5,0.02,0,78,84,75
2020/8/29,Phoenix,9.6,0,,99,103,83
2020/8/29,SF,7.4,0,,61,72,56
2020/8/29,Seattle,5.6,0,0,66,70,55
2020/8/30,Atlanta,5.6,2.7,0,81,91,72
2020/8/30,Boston,15,0,0,72,77,63
2020/8/30,Chicago,7.6,0,0,72,79,60
2020/8/30,Honolulu,15.2,0,,83,90,78
2020/8/30,Houston,6.9,0,0,87,99,78
2020/8/30,LA,8.3,0,,67,73,62
2020/8/30,Miami,4.9,0.07,,86,93,77
2020/8/30,NYC,14.5,0,0,76,81,70
2020/8/30,Phoenix,7.2,0,,90,103,77
2020/8/30,SF,9.2,0,,62,70,56
2020/8/30,Seattle,6.3,0,0,61,73,51
2020/8/31,Atlanta,3.6,0.01,0,78,89,73
2020/8/31,Boston,8.5,0,0,65,71,58
2020/8/31,Chicago,9.2,0,0,74,85,66
2020/8/31,Honolulu,14.8,0,,82,88,77
2020/8/31,Houston,9.4,0,0,89,99,83
2020/8/31,LA,7.8,0,,67,72,64
2020/8/31,Miami,2.7,0.48,,83,92,77
2020/8/31,NYC,7.6,0,0,72,77,67
2020/8/31,Phoenix,6.3,0,,86,100,78
2020/8/31,SF,9.6,0,,61,71,56
2020/8/31,Seattle,3.8,0.02,0,61,71,54
2020/9/1,Atlanta,3.8,0.13,0,81,89,74
2020/9/1,Boston,11,0,0,66,72,59
2020/9/1,Chicago,7.6,0.19,0,73,75,69
2020/9/1,Honolulu,16.1,0,,82,89,77
2020/9/1,Houston,11.6,0,0,89,99,84
2020/9/1,LA,9.6,0,,67,74,64
2020/9/1,Miami,6.9,0,,85,93,78
2020/9/1,NYC,9.4,0.18,0,74,81,68
2020/9/1,Phoenix,8.5,0,,93,102,84
2020/9/1,SF,6.5,0,,62,72,58
2020/9/1,Seattle,5.6,0,0,65,81,56
2020/9/2,Atlanta,7.2,0,0,81,89,74
2020/9/2,Boston,7.4,0.2,0,65,71,62
2020/9/2,Chicago,8.5,0.05,0,75,88,69
2020/9/2,Honolulu,10.7,0,,81,90,76
2020/9/2,Houston,10.5,0,0,90,99,83
2020/9/2,LA,7.8,0,,67,72,63
2020/9/2,Miami,10.1,0,,87,92,82
2020/9/2,NYC,7.8,0.11,0,75,81,70
2020/9/2,Phoenix,7.2,0,,93,102,85
2020/9/2,SF,11.6,0,,63,71,58
2020/9/2,Seattle,6.7,0,0,70,81,57
2020/9/3,Atlanta,7.4,0,0,81,91,73
2020/9/3,Boston,5.8,0.01,0,71,77,66
2020/9/3,Chicago,14.3,0,0,77,88,65
2020/9/3,Honolulu,10.5,0,,82,90,75
2020/9/3,Houston,6.7,0,0,88,98,77
2020/9/3,LA,7.2,0,,68,74,63
2020/9/3,Miami,10.7,0,,88,93,84
2020/9/3,NYC,6.5,1.16,0,80,89,73
2020/9/3,Phoenix,6,0,,96,107,86
2020/9/3,SF,14.8,0,,62,67,58
2020/9/3,Seattle,9.2,0,0,69,84,56
2020/9/4,Atlanta,8.9,0,0,82,92,74
2020/9/4,Boston,10.3,0,0,74,85,68
2020/9/4,Chicago,8.7,0,0,69,80,56
2020/9/4,Honolulu,9.6,0,,82,90,75
2020/9/4,Houston,6.5,0,0,83,97,75
2020/9/4,LA,6.5,0,,69,77,64
2020/9/4,Miami,10.1,0,,87,93,83
2020/9/4,NYC,8.9,0,0,79,87,73
2020/9/4,Phoenix,4.5,0,,98,114,84
2020/9/4,SF,13.9,0,,62,72,57
2020/9/4,Seattle,7.6,0,0,71,83,59
2020/9/5,Atlanta,8.7,0,0,80,89,68
2020/9/5,Boston,9.6,0,0,70,78,61
2020/9/5,Chicago,10.7,0,0,73,82,64
2020/9/5,Honolulu,13.9,0,,82,90,77
2020/9/5,Houston,7.6,1.6,0,81,96,73
2020/9/5,LA,5.8,0,,73,86,67
2020/9/5,Miami,8.1,0,,87,93,78
2020/9/5,NYC,8.1,0,0,76,82,69
2020/9/5,Phoenix,6.9,0,,102,115,88
2020/9/5,SF,6.5,0,,68,93,58
2020/9/5,Seattle,5.8,0,0,65,75,59
2020/9/6,Atlanta,8.5,0,0,76,85,68
2020/9/6,Boston,6.5,0,0,69,78,63
2020/9/6,Chicago,13.4,0.6,0,69,83,59
2020/9/6,Honolulu,12.3,0.02,,81,88,75
2020/9/6,Houston,3.8,0.01,0,80,96,73
2020/9/6,LA,6.5,0,,83,99,71
2020/9/6,Miami,7.2,0.28,,83,91,74
2020/9/6,NYC,8.5,0,0,76,85,70
2020/9/6,Phoenix,6.7,0,,101,113,89
2020/9/6,SF,8.3,0,,79,102,68
2020/9/6,Seattle,7.8,0,0,66,81,56
2020/9/8,Atlanta,8.5,0,0,76,86,67
2020/9/8,Boston,8.9,0,0,69,79,61
2020/9/8,Chicago,14.8,0.64,0,63,65,60
2020/9/8,Honolulu,13.2,0,,82,89,78
2020/9/8,Houston,5.1,0.02,0,80,88,75
2020/9/8,LA,6.3,0,,73,77,69
2020/9/8,Miami,6.5,0.1,,82,89,76
2020/9/8,NYC,6.9,0,0,76,84,71
2020/9/8,Phoenix,11.4,0,,95,99,80
2020/9/8,SF,13.2,0,,68,79,58
2020/9/8,Seattle,14.8,0,0,73,83,63
2020/9/9,Atlanta,10.5,0,0,76,85,70
2020/9/9,Boston,5.8,0,0,69,77,63
2020/9/9,Chicago,12.3,0.56,0,62,64,57
2020/9/9,Honolulu,13,0,,82,90,78
2020/9/9,Houston,7.2,0.46,0,82,93,76
2020/9/9,LA,5.8,0,,70,73,64
2020/9/9,Miami,4.7,0.79,,82,89,76
2020/9/9,NYC,6.7,0.06,0,75,81,72
2020/9/9,Phoenix,6.5,0,,83,90,70
2020/9/9,SF,3.8,0,,62,66,58
2020/9/9,Seattle,13,0,0,71,88,59
2020/9/10,Atlanta,8.7,0,0,79,87,75
2020/9/10,Boston,7.2,0.25,0,74,82,68
2020/9/10,Chicago,12.3,0.18,0,60,68,55
2020/9/10,Honolulu,12.3,0,,83,90,77
2020/9/10,Houston,6.9,0.13,0,80,93,74
2020/9/10,LA,5.4,0,,66,70,62
2020/9/10,Miami,5.8,0.23,,82,88,76
2020/9/10,NYC,6.5,1.43,0,78,85,75
2020/9/10,Phoenix,5.8,0,,81,93,69
2020/9/10,SF,5.6,0,,62,67,58
2020/9/10,Seattle,6.3,0,0,76,91,61
2020/9/11,Atlanta,7.6,0,0,81,91,74
2020/9/11,Boston,9.6,0,0,67,74,57
2020/9/11,Chicago,8.9,0.06,0,62,68,61
2020/9/11,Honolulu,10.7,0,,82,90,76
2020/9/11,Houston,7.6,0,0,79,92,72
2020/9/11,LA,6.5,0,,67,75,61
2020/9/11,Miami,6.7,0.02,,83,91,79
2020/9/11,NYC,9.4,0,0,76,79,67
2020/9/11,Phoenix,3.4,0,,82,93,72
2020/9/11,SF,7.6,0,,62,74,55
2020/9/11,Seattle,6.7,0,0,65,73,53
2020/9/12,Atlanta,8.7,0.02,0,80,87,74
2020/9/12,Boston,9.6,0,0,60,67,53
2020/9/12,Chicago,9.2,0.25,0,67,73,63
2020/9/12,Honolulu,8.3,0.03,,81,89,74
2020/9/12,Houston,8.5,0,0,83,96,75
2020/9/12,LA,5.8,0,,67,74,60
2020/9/12,Miami,14.1,1.75,,80,81,76
2020/9/12,NYC,11.2,0,0,68,73,63
2020/9/12,Phoenix,3.6,0,,84,99,72
2020/9/12,SF,10.1,0,,62,76,55
2020/9/12,Seattle,4,0,0,59,61,51
2020/9/14,Atlanta,8.9,0,0,79,87,74
2020/9/14,Boston,13.4,0,0,70,77,54
2020/9/14,Chicago,3.8,0,0,66,77,58
2020/9/14,Honolulu,7.6,0,,80,90,72
2020/9/14,Houston,10.3,0,0,82,92,77
2020/9/14,LA,5.8,0,,68,77,61
2020/9/14,Miami,8.1,0,,84,89,80
2020/9/14,NYC,13.4,0,0,74,77,62
2020/9/14,Phoenix,7.2,0,,92,105,77
2020/9/14,SF,11,0,,61,69,55
2020/9/14,Seattle,2,0.05,0,60,69,55
2020/9/15,Atlanta,16.1,0.19,0,74,77,69
2020/9/15,Boston,8.3,0,0,56,61,49
2020/9/15,Chicago,8.1,0,0,68,79,60
2020/9/15,Honolulu,8.3,0,,81,90,74
2020/9/15,Houston,7.8,0,0,84,96,76
2020/9/15,LA,5.6,0,,69,76,62
2020/9/15,Miami,7.8,0,,85,90,79
2020/9/15,NYC,8.7,0,0,62,67,55
2020/9/15,Phoenix,5.4,0,,92,105,80
2020/9/15,SF,12.1,0,,65,73,60
2020/9/15,Seattle,3.8,0.01,0,65,75,61
2020/9/16,Atlanta,17.2,1.2,0,67,69,63
2020/9/16,Boston,14.1,0,0,61,73,51
2020/9/16,Chicago,10.5,0,0,71,84,63
2020/9/16,Honolulu,8.9,0,,81,90,74
2020/9/16,Houston,5.4,0,0,85,96,76
2020/9/16,LA,5.4,0,,70,81,62
2020/9/16,Miami,8.5,0.01,,85,90,80
2020/9/16,NYC,8.3,0,0,66,73,60
2020/9/16,Phoenix,4.7,0,,92,109,78
2020/9/16,SF,9.2,0,,67,79,64
2020/9/16,Seattle,4.9,0,0,66,71,59
2020/9/17,Atlanta,14.5,2.79,0,69,75,67
2020/9/17,Boston,10.5,0,0,67,78,58
2020/9/17,Chicago,13,0,0,68,69,58
2020/9/17,Honolulu,11.9,0,,82,89,77
2020/9/17,Houston,8.5,0,0,83,92,76
2020/9/17,LA,5.8,0,,71,82,62
2020/9/17,Miami,6.7,0.01,,84,91,80
2020/9/17,NYC,6.9,0,0,71,77,66
2020/9/17,Phoenix,5.6,0,,94,109,77
